DEVICE;TYPEID;M;N;K;S;GFLOPS;BS;BM;BN;BK;WS;WG;LU;NZ;AL;TB;TC;AP;AA;AB;AC
gfx90a [0x989f];3;5;7;7;30000;498.1;20;5;1;5;1;1;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;5;8;5;30000;523.2;20;5;1;1;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;5;8;8;30000;584.7;24;5;1;4;1;0;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;5;9;5;30000;563.7;24;5;1;1;1;-1;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;5;9;9;30000;650.8;25;5;1;4;1;-2;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;5;10;5;30000;613.2;9;5;1;5;1;-1;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;5;10;10;30000;724.4;25;5;1;3;1;0;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;5;11;5;30000;683.0;20;5;1;2;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;5;11;11;30000;796.8;25;5;1;3;1;-2;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;5;12;5;30000;729.5;24;5;1;5;1;-2;0;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;5;12;12;30000;865.1;25;5;1;2;1;-1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;5;16;5;30000;880.8;20;5;1;3;1;-2;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;5;16;16;30000;1098.1;25;5;1;4;1;1;-2;0;0;0;1;0;0;1;0;0
gfx90a [0x989f];3;5;23;5;30000;1016.5;24;5;1;2;1;-1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;5;23;23;30000;1402.4;24;5;1;3;1;1;-2;0;0;0;1;0;2;1;0;0
gfx90a [0x989f];3;6;3;3;30000;198.4;15;6;1;2;1;-1;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;3;6;30000;245.3;20;6;1;2;1;-1;1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;6;4;4;30000;300.7;19;6;1;2;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;4;6;30000;323.7;20;6;1;3;1;1;1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;6;5;5;30000;384.5;20;6;1;2;1;-2;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;5;6;30000;402.6;15;6;1;5;1;0;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;6;6;3;30000;382.0;15;6;1;3;1;-1;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;6;6;4;30000;433.3;15;6;1;6;1;-2;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;6;5;30000;460.7;20;6;1;6;1;1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;6;6;30000;478.4;15;6;1;3;1;0;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;6;6;7;30000;491.1;20;6;1;4;1;-2;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;6;8;30000;510.4;20;6;1;5;1;1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;6;9;30000;516.1;20;6;1;1;1;0;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;6;6;10;30000;519.0;25;6;1;4;1;-2;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;6;6;11;30000;525.5;25;6;1;2;1;-1;1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;6;12;30000;545.2;25;6;1;4;1;0;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;6;16;30000;514.3;5;6;1;2;1;-2;-2;0;0;0;1;0;2;2;0;0
